Epoch 1/1000, Batch 2, Loss: 2461.6752
Epoch 4/1000, Batch 7, Loss: 524653438648210463465157152713607008720510869027305087325251154949076508004186418469039774639021631280775168.0000
Epoch 4/1000, Batch 8, Loss: 11493308094350952243970192087324530657771668264556220229514329437956539361791868886513905765375846554542276608.0000
Epoch 4/1000, Batch 9, Loss: 412243091902376064247609927109174545828141867128012704401857387152503516846651281721911148254306016916433534976.0000
Epoch 4/1000, Batch 10, Loss: 20845945112967582907124891952594853010211731460606484162556062194823888921702880331907110111144664364097388675072.0000
Epoch 4/1000, Batch 11, Loss: 738039301491268840949972277952368419773671854858099525564639221291533165648057277688382626660589357139664813686784.0000
Epoch 4/1000, Batch 12, Loss: 19016836314680813366446845303577953377591949751443838279436538907545894225976830254086700678824571856495389366550528.0000
Epoch 4/1000, Batch 13, Loss: 731916275295058146802990345478479675689941982671674130701042642267885047130438682411712165764138577834722614870802432.0000
Epoch 4/1000, Batch 14, Loss: 32002570968262354566144459746834436276006884796060385824434217012265881573272288933897441282046810340014130539224104960.0000
Epoch 4/1000, Batch 15, Loss: 1076599375815769577617396458002623558044821840441308407706211859996048083567768305104352364543036450586018573516342820864.0000
Epoch 4/1000, Batch 16, Loss: 39930802499256696744242868610236487487530464274851190974426572608111105886370924518311382789077230335628442525080666243072.0000
Epoch 4/1000, Batch 17, Loss: 1045762648340798179430686728451759638672861606268648647416828245435123777481078610586224300370360259163582128512276528889856.0000
Epoch 4/1000, Batch 18, Loss: 36895403696384735253515779392771251511667417956127944813831692792549975945928291234105152387875377096462980610315362393653248.0000
Epoch 4/1000, Batch 19, Loss: 1154608337133645711143722478214898434406050974324661711885127248612862536388179812855207791252800936099342212519862826281467904.0000
Epoch 4/1000, Batch 20, Loss: 30410689796344787945486697014862888058486944024218026765479767280891139679322553330597554738013713591735888600082375034733068288.0000
Epoch 4/1000, Batch 21, Loss: 1009010230484065087825005329666954066540308794665392276939306964456209922776921595558491237763598278830887553286202230006421127168.0000
Epoch 4/1000, Batch 22, Loss: 34936389553145778326026621718847468815547746894995418091724838551254116603735564621359259066583622293931967642343663966623438471168.0000
Epoch 4/1000, Batch 23, Loss: 1617237425917354095242610695932693041788480263916596435835093322165652070328496403262660862191998115534092612341445256684480105545728.0000
Epoch 5/1000, Batch 2, Loss: 40875857206521083651650950264479489886861491626625778207844827432419286146558895376921190912767189723841245137545092701633147987558400.0000
Epoch 5/1000, Batch 3, Loss: 630997951779833477812358220009393298170795079111922521399854032453000026002860880267055104674471214569898518791602479155241437768974336.0000
Epoch 5/1000, Batch 4, Loss: 9215923694782932298692032188295251829291057192571850732308279396763018577824042768602136488186121519862651536770724396391102808760254464.0000
Epoch 5/1000, Batch 5, Loss: 161098048648033799403294642766341466852848439889774232995371022547784842106218413830316990757551319815456135082099679710964444032908918784.0000
Epoch 5/1000, Batch 6, Loss: 5215222647020431233868224595762238645210571126459099882934177290349793437966042502099601354932935360114082275221714148550718129886050910208.0000
Epoch 5/1000, Batch 7, Loss: 188867466368675944736334193194778334455868420119173743965219714795835963623052347830430052109339986477244957203233220362501486133760418119680.0000
Epoch 5/1000, Batch 8, Loss: 4137420666807375596680423981573168095812477296263677415197569143291804098181596370512065373292712215550708898915643788240976446054876779118592.0000
Epoch 5/1000, Batch 9, Loss: 148401406643209309718416989877212076889982541716013063263932043706732757883424397822714427389766890793851399332574335715716757954499580111355904.0000
Epoch 5/1000, Batch 10, Loss: 7504231455512456932868383816343832614739581629740805129744742159499716412386045834472378491052564470328097753211663842877318941749858107436040192.0000
Epoch 5/1000, Batch 11, Loss: 265683216167059469786967855096492845063970560498005685861834920272422556186170189637733580394156536217213834716935827712305223659892672214853484544.0000
Epoch 5/1000, Batch 12, Loss: 6845779382206382577374345206735505563347436972409907403305615211148300298678341852994100430007592696817617240859872223380092949129466810144416333824.0000
Epoch 5/1000, Batch 13, Loss: 263479017435098407193596668766447984151300886606852885825365080412987983274177110045020230452455425306094620323044452945428017483768297133658590937088.0000
Epoch 5/1000, Batch 14, Loss: 11520451503439472181675820358799552694068549181591134569030018122232335394146966464331926148569056237291951282558326454605785815622605105561561395625984.0000
Epoch 5/1000, Batch 15, Loss: 387559827928169246518063703362787705971144668419287240977451286944147108640164723967258771002617005602532018282582627079613656446388667769142207401951232.0000
Epoch 5/1000, Batch 16, Loss: 14374497415920716711541917757278404494577901436014859230566077532439688686519631797779476886721633113652108506823971799941155865167363960039409670403653632.0000
Epoch 5/1000, Batch 17, Loss: 376459062813000826299546201279517976911914502166863690471033846492494594976699673028538513093771634923070793516711985520301693521764237928167344090128580608.0000
Epoch 5/1000, Batch 18, Loss: 13281798809400508381783756647867772249850410121106438730196446659192356655296505476446864041355498425475252885033281279371887179090781960275713636380702670848.0000
Epoch 5/1000, Batch 19, Loss: 415641898477674317758933989036056634339439981717115636389478952162987082590328161785365195918413413633247437817976331840355842013003862767834191938508952698880.0000
Epoch 5/1000, Batch 20, Loss: 10947397861639825297278824267427584213503446805817812308094327735791627876214692077803089597778392938518358051689054212561496046991884986595126705213590573416448.0000
Epoch 5/1000, Batch 21, Loss: 363228736787865981414098724897402769728902248461143919184437480598278400461708552394243292112487319502840784789445282378562228181688141450150765381997919863832576.0000
Epoch 5/1000, Batch 22, Loss: 12576582736163193303844043042019283098962500772872440220581289328331327468805601909951203592374744206512859197923088216923817698155119898750849560753034508363628544.0000
Epoch 5/1000, Batch 23, Loss: 582181517644481151334768462836571345586312594914153491804053819601762982628042472881241840272575514060803170560424225824282344584744499623388325764583746225676746752.0000
Epoch 6/1000, Batch 2, Loss: 14714703111704787230092444959701131469390713850309703389273653169759629299727806165948419190472641643445903895650395305302262286720041431040841452662748228563998081024.0000
Epoch 6/1000, Batch 3, Loss: 227149915844524411298305825055888408805841055746072795780348221873927576946517485614109071213880271569006740978073993001609318714774221435808599423361979280483904651264.0000
Epoch 6/1000, Batch 4, Loss: 3317596017221187129729842969068012947593041664488799091701486487345136658762284408520934806097444353431308917519634473619300235947814138201211750825099588518867294486528.0000
Epoch 6/1000, Batch 5, Loss: 57992911212944908846923823203866048658606541931110316007233057502152627281779864758071337983821546108919400864425310896876792872681770314908973057052318304567466322296832.0000
Epoch 6/1000, Batch 6, Loss: 1877402901292603238038790304805044786802986073175649714876621873451233087283746798039627854200119785786210706644403555262280071195706907255331664710141082472411680934461440.0000
Epoch 6/1000, Batch 7, Loss: 67989490251756494386778505943061197983591157095549482655026668982041260552857142254024650489798026629430774646212758330431485434864079657410046629372918777980164644817338368.0000
Epoch 6/1000, Batch 8, Loss: 1489410153595252111863350875277332189388071689179075906790727094862548914629657889064072151924618090533618304288506015488869143917113086818519137266665506355404654854835011584.0000
Epoch 6/1000, Batch 9, Loss: 53422308163015732694607066531463909249508365861335415349551858545324330567301444151511551395034976145158745584207790826929066092689988832805509598462847856099286600212696530944.0000
Epoch 6/1000, Batch 10, Loss: 2701412165902318436818611998402211233935014951791459494302128104425180759754580357117116768064662978478808720897906971002879502961616139146843544359800275185862641576080534667264.0000
Epoch 6/1000, Batch 11, Loss: 95642022328952451014421781849547811586435293963463632480522924337266185184702370597833911934710267136486350875924201521992802021701655412284480391311882462929319085705333284274176.0000
Epoch 6/1000, Batch 12, Loss: 2464379172978573516132370075821236383197284126195119959224199245595156076341137504676184302304074053199118908077057812148732548126205002613186409898287179798702870851423634393661440.0000
Epoch 6/1000, Batch 13, Loss: 94848543435626000249314346424704914054989293782275547867817240403694068128971881111843005371892246215778676906272152002769309888472189571300694595324209335297448791648548198797017088.0000
Epoch 6/1000, Batch 14, Loss: 4147191892011517748175120412745153818368791178214246936784786655937435356495386015297876489232186311482251734744557194021896294056967234322973284296334026920165897786240543139437740032.0000
Epoch 6/1000, Batch 15, Loss: 139515797238782031898661867348119935868590121219276774317083818108387288133673262383692297209993592578201094989453215453818004053849075706380752924651732604506716456386552749445590548480.0000
Epoch 6/1000, Batch 16, Loss: 5174606144320732691838322705650320469450405655782412304745810707648379734360165510948125156854725253423464695099641761687143974604182929553362934262476834283716678123347894944672442744832.0000
Epoch 6/1000, Batch 17, Loss: 135519686229850962037454018307432124077315168918958517132046812596832394876494288818912792098028355298502583714636088118770431165213523225266537635085082637633923491204970723164756958511104.0000
Epoch 6/1000, Batch 18, Loss: 4781250831812366985261756943952229321125266997791266516594620765246309761054272752502898523682665946459230529400634222066979892240733071090963392904456408958608775481279653552219778854158336.0000
Epoch 6/1000, Batch 19, Loss: 149624926664745221146931223072664960719367025613376602929875652343479340073179259121205998637593061041273010303236192922447778255639952148729716752399942913047635913246044458583274500579655680.0000
Epoch 6/1000, Batch 20, Loss: 3940901069446999040363108597157012141019037887807973278973589610695996660645999400729093883393988929575802782408106242767180858704339881080523852140055270879465499296367508513376897798363938816.0000
Epoch 6/1000, Batch 21, Loss: 130756964837922174555041523222429441132603871220839240684392809221904699425608933475517912946077425023402839523833109286263103531839174210850259370293313036979631212121800908159161115173852282880.0000
Epoch 6/1000, Batch 22, Loss: 4527383491615427799210705426808864128600221555512315458949057175603849643135541134427797805492777006933173538593930713732879117568646446904626541095120929828669595832623465887019493812508423094272.0000
Epoch 6/1000, Batch 23, Loss: 209576722659985892846328936168477295979364894700879790803125609225535359315754885665119381629046236773177996692753841856945913237879942111190127393938790822935326688983451623758865458228355479371776.0000
Epoch 7/1000, Batch 2, Loss: 5297075155431156469606104146153980440507931001125338489167127791944493712461072622304258521008337932941133727744663079701710027598039152424603437883350040613369228148387438287535984846349819185201152.0000
Epoch 7/1000, Batch 3, Loss: 81770604995842655808754604044499238047197111154786057869106493157134384535925951037205960709398554367821608570046855006813792361888308117553669605131782379840969279588217247490189427311718350475755520.0000
Epoch 7/1000, Batch 4, Loss: 1194285423577513052196276916285398936608372177966648806024729673008433896509501769453945352434451798545897521045161776987019694910477558695438720373862932583450475281255825383968759763072018350595899392.0000
Epoch 7/1000, Batch 5, Loss: 20876589003882747469604878304013976086799104991037185228848892566067862121543556249934834246157341881836716390199325587901717326000782869367798039413435492416794958527649639977830760566995686384769957888.0000
Epoch 7/1000, Batch 6, Loss: 675837235021132603128420969501951026465870961246096069336091041651358864057095075420325122837151435499642325411972124627268132592553366913405557975002895987983316431920690129508705754810300316773446057984.0000
Epoch 7/1000, Batch 7, Loss: 24475209381324915997284688770640028938457311446639528217056433096363297665432586415632119212032314656002924528751128439217958272372222389220179156776190640457300184312922036952978705045840544508385731543040.0000
Epoch 7/1000, Batch 8, Loss: 536165593078164230404210174635651293034040744628158227852202811434374722658627420379521226574462052214182702896428532997089011779264039110146854855649912412975469942337828652663092914237732149043673012633600.0000
Epoch 7/1000, Batch 9, Loss: 19231239608973147567805283777709438444177431559718972674751640064743895496649452091553381274557107369748315051949595444810800331063403629780681599776048791293148473227205840224542041867945919936391838097735680.0000
Epoch 7/1000, Batch 10, Loss: 972468364461807827463186434274178977205542676467320983697359355357384694675557093051163659301397641209384680164150951452303209755623971111810531452607129594819483467884104626770114310729753681502414274763423744.0000
Epoch 7/1000, Batch 11, Loss: 34429711319890178717868592758327914756758154099119611159199047423081206189699376534777581381411518397421246349643421454875372438581972120733577227074919419633725573912331783805827778334232636314382659984566517760.0000
Epoch 7/1000, Batch 12, Loss: 887139998112703225981930450625169480742591728108598700043525501261700337913573088675980503327039996006863960152760155821236971098083396790081057965692829599953468553741242997449957611058505491221348465808982933504.0000
Epoch 7/1000, Batch 13, Loss: 34144070671873637166069722325727282721813987663379726473925804821018964189354603160409117233911856497506007070602828840814356470104281661581853895647708183906292033039874093378524152257903642846730711345749074903040.0000
Epoch 7/1000, Batch 14, Loss: 1492927649930315883275402917714070008217671772288039679655291439161984314032199545661137403926927605463798904058982172510141656273923507387149756451895925688766576950209728638691494735569702963377400880526563473358848.0000
Epoch 7/1000, Batch 15, Loss: 50223620397469364805935142736442041384318774031715053555681060712745251749438582188735091011854631590711966775288674333505337000050203171136233384104355674399120664501190399185525429654321952466816888147055804764127232.0000
Epoch 7/1000, Batch 16, Loss: 1862781561961606252303013524722939863573099593374527882826447489213973330626790327176246461780685068762340309652465706911859771298879369324680577853623078190170532819421530573157133783840371880327517018806909742555856896.0000
Epoch 7/1000, Batch 17, Loss: 48785079627529145537934867030004693618945987121878711272888930647744424294618231102258877649991039167740475449560101037613702457049492212333876400767113390821993089698596510498362112505451417437729856683511110901826584576.0000
Epoch 7/1000, Batch 18, Loss: 1721179476120846827042591314236796817326831377070697059765531809224219941256276023425294094587729370660096542438655026174369767016318901168538236203895120906192836178248036425532836741445412535274553863908277136630025814016.0000
Epoch 7/1000, Batch 19, Loss: 53862757247108754572165722173609749816695852249931820578524482363307806293250949540585921146145517974965761274874027731844349175518198722834993512997046353667854440472720284156935906821981416048566082276215081986217935372288.0000
Epoch 7/1000, Batch 20, Loss: 1418666009535359443069935369927487429155164112524274200501394113325870151016460230122649480457383706372747267464159765513237445955329415974098325902401054956072108995829995933791380590137712833393272370222209671483217951064064.0000
Epoch 7/1000, Batch 21, Loss: 47070570475295012026663289294023524989700956803981896607118872189911215785151079751365540088325212591083917289939533115951142834131149338784923836388341344451421089936653273657262051115373308894514870499936528350505422060257280.0000
Epoch 7/1000, Batch 22, Loss: 1629790994115871290867798747548087751696597432208835127181085984112386401045817562295582161732307595829906962232490131853330072697217832753394166191837796430270939296956186706628962832243302753225817607144553333432908911252340736.0000
Epoch 7/1000, Batch 23, Loss: 75444515756205430182955377877862280077722419716193792117610044046899114778957708641319962792911863376426717167483330917321034873300748021711338016900253153147227504763184542944583809623125214525701186550532017242421651673180012544.0000
Epoch 8/1000, Batch 2, Loss: 1906868591862142790906229973887308248423969571650547850004214776664497468896444774616081718993064160584252973088662684679146451773329648452974170964794817188077729427936293831305486425019293141986389703165000585189526802797430833152.0000
Epoch 8/1000, Batch 3, Loss: 29436206553396799465274248075300777097892803830551187045459637488175622757611011330605025363974028766449976930315332846199640563925649862136096152664347571126980270490372839520296156977992231965102651934811581486760323037399097540608.0000
Epoch 8/1000, Batch 4, Loss: 429925061871879546611543616935735740571294673800940722776761705195477441321853858367038626427637565329769939548267007000766130489038370981311610056855052886719156631919698124560961561500682996390800419001632435645988019185028318625792.0000
Epoch 8/1000, Batch 5, Loss: 7515262802322526771072600990783695259734395982270563917294465002392157236830543230280960583510636183959782008085292470638484270510482389088810444421165400969188313518885599407963240930893417359276114934785420608891404704425870123597824.0000
Epoch 8/1000, Batch 6, Loss: 243291393619627580633097727678720349615443504949156399565631033906656178347241274351755045946687446983874426493438014424953388648698908972759503992251378053121127984219220435602073270085341030134284781392264963747446687348048157036511232.0000
Epoch 8/1000, Batch 7, Loss: 8810712832844335984961013028970024858086396006548823971848871236292637466926861901410861157501250618507228448392955212049978530702223812482338147611070740530035227725266005574267626049749468120050324915233448365830909680246760865326432256.0000
Epoch 8/1000, Batch 8, Loss: 193011671437135324192630112316681506681422019295546784398839632277566503541538309056712856273793705898952979841733097015418691036811581549396976817127068469635770091780928789803295754457379012880901691372434998626363487760101599755397758976.0000
Epoch 8/1000, Batch 9, Loss: 6922961392255583254123550257893527817784290535437931566855625005244672052513615663619231265443220643504282008949671947109765097995043554907226409929159769113584464974160221652390470317757896503449326645134506837517135247951500912052888666112.0000
Epoch 8/1000, Batch 10, Loss: 350074206304296597465211611916970454605219575832415357064948312361832756595853206616897942491614723988339112048375537306278103189603435983975685603949899161365097971578883048759760366342446937809463624568436643287833943732697368787839187156992.0000
Epoch 8/1000, Batch 11, Loss: 12394186077474166036612214488176783009345316207002543244516905874890971209609167993254609849642492020996504777607983876722413056386515687734803562467358505588453889136867024186226903966132574782645955754233228232942608675991757747708362072522752.0000
Epoch 8/1000, Batch 12, Loss: 319357258363849516733135109985619097546288290362982123612981914931611732131082777682752647293447268176274092568390012674425422164011435808519504092113174154832603386288875540290825862013898027851967660948625018611024947874347343246256571638874112.0000
Epoch 8/1000, Batch 13, Loss: 12291359675303254858648611691576707445983065841439914006457437019346920290239171691741842875070644762144325081866211940037452069157678638311854937581466780396259308227337859568793737572062509238858841884368411150401680414117364159873278540699926528.0000
Epoch 8/1000, Batch 14, Loss: 537431839655098509282732699821569630256446546755040323885607217489781023906681746921765673643276000236801464616404902164360465283516996469837599582436562806500823211081655027561367344092228616640274841380349417750492900416019191965195184668367912960.0000
Epoch 8/1000, Batch 15, Loss: 18079759394643908411910713955632999342810854610946021896899693834541529650343545831899159890009740759229437085104892475302641387067897110472293106640451620591705163403344159090512615487491109605547187454751148131171559038097800153602634925976521277440.0000
Epoch 8/1000, Batch 16, Loss: 670573769443784746627664604767164450428455801785558810601507439865213147170753429567134820097929179188148649360842497948811277698429950761348718525034452526378090742044305146720335033689426974165379562115755985856515994634593124139147017834152098529280.0000
Epoch 8/1000, Batch 17, Loss: 17561906026167591059280844573783657593185781939046964334441507761733410558155522697424354094574296839700000639818564675317417623760780594634006560492611232228286775476791977378220390548930948762660921182820196749248461366971057787884698361096328095727616.0000
Epoch 8/1000, Batch 18, Loss: 619599116053212993381944568533238299158527073263028112986542374319449884592269953983503852362637905052085898443747650272182510931275125049939450736089289725058280503039884199500566145530516108183193240894625061065160822945213560402859203403319576878907392.0000
Epoch 8/1000, Batch 19, Loss: 19389794754997528697064324078971245263304091325715861518390834999766389386983530564113249352200230416888933229337378324877232036038771585211694751573581147941674122275148189946695351467053041861171433303710375749299174432557833652997117744826700680843493376.0000
Epoch 8/1000, Batch 20, Loss: 510698749129827477797457955040166304959009694029153448124187400445286444143870635487940905050624675109755138489003297250713543903230518180908871802482065724816287736586471212682783529412414599679680682492692284570535427393639718814063984235956012560563568640.0000
Epoch 8/1000, Batch 21, Loss: 16944708127907962901229083837868083443453919657462908098275929271059615931792525707120450173513568992210374400145820542960556826216013083130040062408434531411388608422062526943006142792485694887845032776168886145250319585961581200970815464531234509516485689344.0000
Epoch 8/1000, Batch 22, Loss: 586700616243451584851622316131516111023182767341360962412588637714864099941755702431514624257879122095931979748372006212714485178056197578021128801809080556198996742393023776551177388945959337739404490095378526922594439078267646630198026145890185123354015432704.0000
Epoch 8/1000, Batch 23, Loss: 27158908133718397147566054224713530337866265578939094865154804871726450759431953400863899914395450734281298176895749797802530893501261968739478942275190068900794108643858753323297934352440180212883111734628281226905930050488548801119066916368219472026363943190528.0000
Epoch 9/1000, Batch 2, Loss: 686444447159132633583902912255091502730300410627889296300360787815905244731352631495036384977376724769408563468748783387012311884970330642917922580815748593772330826056181280665093074473277015423229413737085784065657804437624997717502451476811896286693870008270848.0000
Epoch 9/1000, Batch 3, Loss: 10596598328926336836923750575173868208935116130478649513662289835341454429515097340380763481072652025006168773652624392338563142364504096299893578556686043084415372192147690500497274231950728581028760874361743827346508455981498055678646577232119494283421860432445440.0000
Epoch 9/1000, Batch 4, Loss: 154766653914153868115791990613136868717142657901418966099276347191980973388205529606773999391532266014849476564468853877461062708909593285636386825190871484030933160596304398251232629489342930457048136444728516163005644877149002279671045650011373249396145546552410112.0000
Epoch 9/1000, Batch 5, Loss: 2705383287349691655514674067932521329503721241582577819179334481909220126878439523740290382900908578137171366124234687185696025835941068572696541240374369612844896121298661054817782556619624218404084908806130463985790973154916992866959458568819078134503634201177227264.0000
Epoch 9/1000, Batch 6, Loss: 87581297895683155001943813465466952128034401744418586152706525379093369058597510423697082403331567532423889126869571687733073148944287799090157462213997906931600385158308255301349249149852668668275152115025809429220435807640258343307121104433136682908470388465810276352.0000
Epoch 9/1000, Batch 7, Loss: 3171726109198483122990917995114055929011731112898719262459992671029494975234176523779553569270148480826025649959476301840456740094903275161704877067939949567674955315448186585822227717157649069572394951413405588040978930169824191496705019191235725004260442094920257241088.0000
Epoch 9/1000, Batch 8, Loss: 69481342689451016741092792281813047343647496826860803667749709350883945258666297844729146140859231078155198261718162274062329634304348686469901040798348030880426761871113571270695558863038222703928189697950995239673655582249426124202947362589548067423133061173374548443136.0000
Epoch 9/1000, Batch 9, Loss: 2492163553320752440203838477636759835689290007491587732149670279349361615849918005155872157782932223732414993983352556062276345406539597581369157926184694709722558545558965063995485282206748762363388346168483220360418985217752013409021718833596014012560537277329335314808832.0000
Epoch 9/1000, Batch 10, Loss: 126021528718218951726193588720258157227172283560506520418309806404554164046802293301253915950958011862232656640452598073102136494713727251372528521421485868340025158164282672954467115690029322301784031817631557280899800444725213174335974053626565472976450542864732692817117184.0000
Epoch 9/1000, Batch 11, Loss: 4461723396278083126675839911444947716595771850777840548946906895348121415976132764854683479198484621011018956310350511637550707744678845458252034662244240211444202324561194693639688648758283429725366151440435415747339447196012104675719306466650981586660626595992349230940291072.0000
Epoch 9/1000, Batch 12, Loss: 114963882461218510858547637294711277824156037425530358600198983513343753334466941235245808940732353901446362369474096641082030170593829609839183154195231537099363894513661801640156191835932920606669931202375154368110523040152720227704416190089912079999559406974730042324935507968.0000
Epoch 9/1000, Batch 13, Loss: 4424707414635294468712198127796350127525099672671815777496724981207704911842621881271184797115763024733523393070375824389904132528480394103567889984942989094560299502370396648213211864099591473734937371732303332806628093474045696643953333576355880056069841661232456991572785889280.0000
Epoch 9/1000, Batch 14, Loss: 193467501448275000963819040787756711972086038960718208480548614340458268665804996016381971539027195248136075164603307303962196536974889036191964728772551104716292908386272883191470414361441757396425512512144918982421466606076121343248755718355258947071663719396670315532356927094784.0000
Epoch 9/1000, Batch 15, Loss: 6508445571651478055721892473644875079088986239466813856901132568823677621406715974694781001438766932205340044812317829784056445843798856786921976681600275848942057451837567540375616972066280891193012956184520586143147234125210485806444693028669228619138768537889367322256883929055232.0000
Epoch 9/1000, Batch 16, Loss: 241396623978026306974142782803609071739074167086089358475026676043089004917012396619344142310634245527409111545046453631922816366713071786684928407214903471518604290835891079825883644389055499494301293103859071801212573194003861655699112929824029682215134897595956903275265517370212352.0000
Epoch 9/1000, Batch 17, Loss: 6322026029817151435545407374155893829001941810676359859475354494190675700330315484072045126917550122121350186840114254588685875117730027614553566552486355479359281328896216938052751941082527000934680927563211430860893876691135610302959099217124251930660879916259562312751913771967971328.0000
Epoch 9/1000, Batch 18, Loss: 223046503830707231194069294843917439895973968452316841296246181809777843462097946811727180863445731174366180317998962097857077528251201479024983462574896704661012892826072968689161421056443469170717875852097952031919461293389132728310272230297418966208352351877001602835240490909887889408.0000
